language,child,subcorpus,window,n_episodes,truncation,mode,n_cues,outcome_mean,outcome_var,beta,se,p
English-Manchester,Dominic,Manchester,20,1575,0.03619047619047619,Logit,56,0.726984126984127,0.1986043040680906,0.08892963825508947,0.1691448238971707,0.5990547412187364
English-Manchester,Dominic,Manchester,20,1575,0.03619047619047619,Continuous,56,0.12852037348152637,0.01772754873918462,-0.0026869859473745705,0.014433174512798649,0.852313522031792
English-Manchester,Gail,Manchester,3,1526,0.001310615989515072,LPM,67,0.3315858453473132,0.22178200803557999,0.008229404443454297,0.028892616699382187,0.7757764971663809
English-Manchester,Gail,Manchester,3,1526,0.001310615989515072,Logit,67,0.3315858453473132,0.22178200803557999,-0.0487705313626722,0.13769953080751995,0.7232033840567698
English-Manchester,Gail,Manchester,3,1526,0.001310615989515072,Continuous,67,0.154434250764526,0.061598903761634995,0.005174195715282971,0.0225784536082938,0.8187405234300769
English-Manchester,Gail,Manchester,5,1526,0.00327653997378768,LPM,67,0.41546526867627787,0.24301312764540323,0.01745972590826414,0.031943497583317826,0.5846662584345663
English-Manchester,Gail,Manchester,5,1526,0.00327653997378768,Logit,67,0.41546526867627787,0.24301312764540323,-0.01604345475559757,0.1333444368248619,0.9042329161844178
English-Manchester,Gail,Manchester,5,1526,0.00327653997378768,Continuous,67,0.1392857142857143,0.04072611241217799,0.008085230925991518,0.020741763373264496,0.6966811792417967
English-Manchester,Gail,Manchester,7,1526,0.00655307994757536,LPM,67,0.47575360419397117,0.24957566121650945,0.0206280501383167,0.024987806979292166,0.40907380471825827
English-Manchester,Gail,Manchester,7,1526,0.00655307994757536,Logit,67,0.47575360419397117,0.24957566121650945,0.013577893846928398,0.1321596593008663,0.9181704645361127
English-Manchester,Gail,Manchester,7,1526,0.00655307994757536,Continuous,67,0.13031111527179678,0.031341326734018134,0.007190040074842037,0.018535424358064243,0.6980840903918675
English-Manchester,Gail,Manchester,10,1526,0.013761467889908258,LPM,67,0.5334207077326344,0.24904625829877744,0.02327825986252552,0.022792761118587836,0.3071120577011107
English-Manchester,Gail,Manchester,10,1526,0.013761467889908258,Logit,67,0.5334207077326344,0.24904625829877744,0.03764586815830243,0.1347897087312098,0.7800197157380571
English-Manchester,Gail,Manchester,10,1526,0.013761467889908258,Continuous,67,0.12297426615906303,0.024717455280897787,0.008484488641343019,0.01583339070969993,0.5920549664486363
English-Manchester,Gail,Manchester,15,1526,0.01703800786369594,LPM,67,0.6140235910878112,0.2371540296070301,0.026909894831732895,0.03467634990925012,0.43773115334551604
English-Manchester,Gail,Manchester,15,1526,0.01703800786369594,Logit,67,0.6140235910878112,0.2371540296070301,0.2306206153503457,0.14714654062427895,0.1170480114385569
English-Manchester,Gail,Manchester,15,1526,0.01703800786369594,Continuous,67,0.1199317647548316,0.019946837234425464,0.009290132595522388,0.014962610263002545,0.5346721107295926
English-Manchester,Gail,Manchester,20,1526,0.02817824377457405,LPM,67,0.6605504587155964,0.2243705820424124,-0.017143182057768352,0.04080052689995887,0.674360827138192
English-Manchester,Gail,Manchester,20,1526,0.02817824377457405,Logit,67,0.6605504587155964,0.2243705820424124,0.19939748698795742,0.17222824465984846,0.24696551199832317
English-Manchester,Gail,Manchester,20,1526,0.02817824377457405,Continuous,67,0.11797811511535243,0.0183871514487103,0.006228596771344269,0.01619652335475248,0.7005606093382445
English-Manchester,Joel,Manchester,3,3532,0.002548131370328426,LPM,78,0.3983578708946772,0.23973675322888394,-0.015463065728980152,0.019807946582012237,0.4350086064146008
English-Manchester,Joel,Manchester,3,3532,0.002548131370328426,Logit,78,0.3983578708946772,0.23973675322888394,-0.1516214730919358,0.1289860395534747,0.23979974785033942
English-Manchester,Joel,Manchester,3,3532,0.002548131370328426,Continuous,78,0.18393733484333713,0.06663263171185396,-0.00277243883374121,0.017181475146966368,0.8718082188026405
English-Manchester,Joel,Manchester,5,3532,0.0028312570781426952,LPM,78,0.4909399773499434,0.24998869421557585,0.012337074853891364,0.028775028092641684,0.668110694484777
English-Manchester,Joel,Manchester,5,3532,0.0028312570781426952,Logit,78,0.4909399773499434,0.24998869421557585,-0.09887279605391662,0.126781296609172,0.43546801930524515
English-Manchester,Joel,Manchester,5,3532,0.0028312570781426952,Continuous,78,0.17684031710079276,0.05004404926050548,0.0013202849520540655,0.016299836921380075,0.93544204221059
English-Manchester,Joel,Manchester,7,3532,0.003963759909399773,LPM,78,0.5436013590033975,0.24816918456909573,0.010712937572371684,0.02443427480435222,0.6610681229899347
English-Manchester,Joel,Manchester,7,3532,0.003963759909399773,Logit,78,0.5436013590033975,0.24816918456909573,-0.12156174724601153,0.12837051938205712,0.3436591611198051
English-Manchester,Joel,Manchester,7,3532,0.003963759909399773,Continuous,78,0.17298980747451864,0.04354353079153378,0.011105959065367793,0.01795699409056685,0.536262010208409
English-Manchester,Joel,Manchester,10,3532,0.004530011325028313,LPM,78,0.5931483578708947,0.24139172762970146,0.04370910591311919,0.035917209233258085,0.22362686180131897
English-Manchester,Joel,Manchester,10,3532,0.004530011325028313,Logit,78,0.5931483578708947,0.24139172762970146,0.09111091085083213,0.1319867725111633,0.490003443387811
English-Manchester,Joel,Manchester,10,3532,0.004530011325028313,Continuous,78,0.1677519818799547,0.0381073210807496,0.02018713851195073,0.020799086336658716,0.3317583964225055
English-Manchester,Joel,Manchester,15,3532,0.00622876557191393,LPM,78,0.6537372593431483,0.22642896295006248,0.020799248593454944,0.05740735412191144,0.7171205147593951
English-Manchester,Joel,Manchester,15,3532,0.00622876557191393,Logit,78,0.6537372593431483,0.22642896295006248,0.12054189647801332,0.1424243206484999,0.3973533222240514
English-Manchester,Joel,Manchester,15,3532,0.00622876557191393,Continuous,78,0.16510729738362806,0.034086775858576945,0.025086840319174082,0.020486117709610972,0.2207344218760371
English-Manchester,Joel,Manchester,20,3532,0.01245753114382786,LPM,78,0.6916761041902605,0.2133206676474635,0.002189316339344771,0.07160400281432443,0.9756082131487307
English-Manchester,Joel,Manchester,20,3532,0.01245753114382786,Logit,78,0.6916761041902605,0.2133206676474635,0.2259406408850526,0.16116206939286176,0.160931145909871
English-Manchester,Joel,Manchester,20,3532,0.01245753114382786,Continuous,78,0.16218795675194317,0.032049180919060734,0.02401133144162331,0.021840772153688095,0.2716018845569822
English-Manchester,John,Manchester,3,14831,0.0020227901018137684,LPM,101,0.32789427550401185,0.2203944799881315,-0.015894863340684618,0.01776825262092967,0.37101947490330367
English-Manchester,John,Manchester,3,14831,0.0020227901018137684,Logit,101,0.32789427550401185,0.2203944799881315,-0.1131745555639135,0.050292339437484075,0.024427758517923386
English-Manchester,John,Manchester,3,14831,0.0020227901018137684,Continuous,101,0.1528217921920302,0.061503818625690196,-0.010512747799674337,0.006903383405604541,0.1277987610871746
English-Manchester,John,Manchester,5,14831,0.0034387431730834063,LPM,101,0.40995212730092373,0.24190769157183986,-0.022553464323691735,0.022971135349877738,0.3261897299296196
English-Manchester,John,Manchester,5,14831,0.0034387431730834063,Logit,101,0.40995212730092373,0.24190769157183986,-0.1378240605041135,0.04867861950542811,0.004635836729853008
English-Manchester,John,Manchester,5,14831,0.0034387431730834063,Continuous,101,0.14249882003910727,0.0440913084855335,-0.007794637441433266,0.006018455666120899,0.19527796893516103
English-Manchester,John,Manchester,7,14831,0.004450138223990291,LPM,101,0.4707032566920639,0.24915850067651388,-0.03055634102761256,0.031468258373932585,0.3315378004980438
English-Manchester,John,Manchester,7,14831,0.004450138223990291,Logit,101,0.4707032566920639,0.24915850067651388,-0.16212486664583203,0.04883063206296333,0.0008997012557708546
English-Manchester,John,Manchester,7,14831,0.004450138223990291,Continuous,101,0.13693261540338605,0.03574751939987873,-0.0028108350685851413,0.005304166911279999,0.5961607400374026
English-Manchester,John,Manchester,10,14831,0.006068370305441305,LPM,101,0.5314543860832041,0.24902741260230515,-0.02616077638492452,0.0441933117420765,0.5538758047781454
English-Manchester,John,Manchester,10,14831,0.006068370305441305,Logit,101,0.5314543860832041,0.24902741260230515,-0.0945480672098861,0.0502302997544804,0.05979644542964581
English-Manchester,John,Manchester,10,14831,0.006068370305441305,Continuous,101,0.13209394629224713,0.029841087127713994,0.001306724180025174,0.004755560060212845,0.783486656138916
English-Manchester,John,Manchester,15,14831,0.007551749713438069,LPM,101,0.5965882273616074,0.24068694297400525,-0.05091405253857893,0.051748829960732046,0.3251800896187218
English-Manchester,John,Manchester,15,14831,0.007551749713438069,Logit,101,0.5965882273616074,0.24068694297400525,-0.13858098785129205,0.05484351549027739,0.011509273356860139
English-Manchester,John,Manchester,15,14831,0.007551749713438069,Continuous,101,0.1277320505744078,0.02516446196926162,0.006391482936999879,0.005760546584468366,0.26720283105769826
English-Manchester,John,Manchester,20,14831,0.00937226080507046,LPM,101,0.638729687816061,0.23076963366948444,-0.068758112882727,0.05686428675945187,0.22660076096834114
English-Manchester,John,Manchester,20,14831,0.00937226080507046,Logit,101,0.638729687816061,0.23076963366948444,-0.14710511784406313,0.06116582140803233,0.016171512683785232
English-Manchester,John,Manchester,20,14831,0.00937226080507046,Continuous,101,0.12447627324256699,0.022564442140842463,0.0070745514876662495,0.006520745053886858,0.2779526898108554
English-Manchester,Liz,Manchester,3,8212,0.0006088650754992694,LPM,90,0.31721870433511934,0.21661737610607895,-0.002278710725475388,0.03974035729211067,0.9542743846531815
English-Manchester,Liz,Manchester,3,8212,0.0006088650754992694,Logit,90,0.31721870433511934,0.21661737610607895,-0.07775176273241832,0.08356265298913938,0.35213261458603495
English-Manchester,Liz,Manchester,3,8212,0.0006088650754992694,Continuous,90,0.14622909563240782,0.059200788223829154,-0.0075095482917485416,0.013719762984277429,0.5841364956296192
English-Manchester,Liz,Manchester,5,8212,0.000974184120798831,LPM,90,0.39064783244033124,0.23807109408493698,-0.015121501165599273,0.05018062301101232,0.7631541445425898
English-Manchester,Liz,Manchester,5,8212,0.000974184120798831,Logit,90,0.39064783244033124,0.23807109408493698,-0.174016510157123,0.08124246621460378,0.03219828866359772
English-Manchester,Liz,Manchester,5,8212,0.000974184120798831,Continuous,90,0.1353567949342426,0.0434656746548341,-0.0062523725505499485,0.009236754911786285,0.49846850072071147
English-Manchester,Liz,Manchester,7,8212,0.001948368241597662,LPM,90,0.4398441305406722,0.24641127761382192,-0.018041103410572374,0.0590220332762782,0.7598580008037903
English-Manchester,Liz,Manchester,7,8212,0.001948368241597662,Logit,90,0.4398441305406722,0.24641127761382192,-0.20215820900409168,0.0818538989240345,0.013520962023265172
English-Manchester,Liz,Manchester,7,8212,0.001948368241597662,Continuous,90,0.1281275369378146,0.03527744815579907,-0.008907397323309595,0.007355302312733963,0.22588882780146902
English-Manchester,Liz,Manchester,10,8212,0.0030443253774963468,LPM,90,0.49184120798830977,0.24996387296738723,-0.026823153740932727,0.07619854995656782,0.7248258205546697
English-Manchester,Liz,Manchester,10,8212,0.0030443253774963468,Logit,90,0.49184120798830977,0.24996387296738723,-0.2319834919090058,0.08447402394560675,0.006028797994227268
English-Manchester,Liz,Manchester,10,8212,0.0030443253774963468,Continuous,90,0.1204502315620192,0.02846275867870106,-0.004593371159225116,0.005997677219894531,0.44376059258193257
English-Manchester,Liz,Manchester,15,8212,0.005723331709693132,LPM,90,0.5530930345835363,0.2472112333359613,-0.040669781045973456,0.08806557360680496,0.6442157996636807
English-Manchester,Liz,Manchester,15,8212,0.005723331709693132,Logit,90,0.5530930345835363,0.2472112333359613,-0.2161740488003812,0.0897619045952359,0.016026782969365473
English-Manchester,Liz,Manchester,15,8212,0.005723331709693132,Continuous,90,0.11387486789337739,0.023298518556012882,-7.006212686156798e-05,0.004600624063770223,0.9878496204283433
English-Manchester,Liz,Manchester,20,8212,0.008037018996590355,LPM,90,0.5959571358986848,0.24082155363680877,-0.07063834775451336,0.09928715993666958,0.4768023183353519
English-Manchester,Liz,Manchester,20,8212,0.008037018996590355,Logit,90,0.5959571358986848,0.24082155363680877,-0.2332867039584374,0.1002312566076947,0.019939488879720916
English-Manchester,Liz,Manchester,20,8212,0.008037018996590355,Continuous,90,0.11012502403679458,0.020571654223711048,0.0017788462197394887,0.004408833032720427,0.6866001050530139
English-Manchester,Ruth,Manchester,3,9241,0.0003246401904555784,LPM,92,0.32734552537604156,0.22021426252570067,-0.011081663516431138,0.026018398285856458,0.6701687366290312
English-Manchester,Ruth,Manchester,3,9241,0.0003246401904555784,Logit,92,0.32734552537604156,0.22021426252570067,-0.1386514159388376,0.07455719449746963,0.06293291622255211
English-Manchester,Ruth,Manchester,3,9241,0.0003246401904555784,Continuous,92,0.14812610467842585,0.05721393041623537,-0.008255607235257804,0.006156656823459144,0.1799452166270612
English-Manchester,Ruth,Manchester,5,9241,0.0003246401904555784,LPM,92,0.40406882372037656,0.24082326972165735,-0.012528633425598174,0.036064604756623125,0.7282952128288588
English-Manchester,Ruth,Manchester,5,9241,0.0003246401904555784,Logit,92,0.40406882372037656,0.24082326972165735,-0.1373542750008815,0.07210196309538568,0.05678000745553275
English-Manchester,Ruth,Manchester,5,9241,0.0003246401904555784,Continuous,92,0.13785304620712044,0.041413312168479356,-0.004953057991951724,0.006498278396329503,0.445934199743516
English-Manchester,Ruth,Manchester,7,9241,0.0008657071745482091,LPM,92,0.45330591927280595,0.24784648313487184,-0.004521596699833418,0.05110707235280552,0.9295007323570642
English-Manchester,Ruth,Manchester,7,9241,0.0008657071745482091,Logit,92,0.45330591927280595,0.24784648313487184,-0.06927694463185904,0.0722925194159628,0.3379183147591245
English-Manchester,Ruth,Manchester,7,9241,0.0008657071745482091,Continuous,92,0.1317302291547503,0.035152456724703525,-0.002071557158414332,0.0071087588149440425,0.7707384394830149
English-Manchester,Ruth,Manchester,10,9241,0.0018396277459149443,LPM,92,0.507196190888432,0.24997526550929863,-0.019369176272848083,0.05532965653750725,0.7262872034872002
English-Manchester,Ruth,Manchester,10,9241,0.0018396277459149443,Logit,92,0.507196190888432,0.24997526550929863,-0.0836062771217531,0.0732666981595059,0.2538189530066184
English-Manchester,Ruth,Manchester,10,9241,0.0018396277459149443,Continuous,92,0.12686139925075104,0.030075454634333764,-1.2813860051799934e-05,0.007605546190950699,0.9986557209691426
English-Manchester,Ruth,Manchester,15,9241,0.0031381885077372577,LPM,92,0.5780759658045667,0.24393054011601792,-0.04916796847348493,0.07020150391819069,0.48368789604612294
English-Manchester,Ruth,Manchester,15,9241,0.0031381885077372577,Logit,92,0.5780759658045667,0.24393054011601792,-0.08729245926807681,0.07905650531496912,0.26951590170473627
English-Manchester,Ruth,Manchester,15,9241,0.0031381885077372577,Continuous,92,0.12565842698945176,0.027365222655201155,0.004333098398461587,0.008151462019982528,0.5950216604584775
English-Manchester,Ruth,Manchester,20,9241,0.005302456444107781,LPM,92,0.6226598852937993,0.23497998052158856,-0.07478673170172126,0.07350157742392688,0.30892289900186276
English-Manchester,Ruth,Manchester,20,9241,0.005302456444107781,Logit,92,0.6226598852937993,0.23497998052158856,-0.07246374525806365,0.08784491255195738,0.409425283980572
English-Manchester,Ruth,Manchester,20,9241,0.005302456444107781,Continuous,92,0.12244927392660875,0.024992182419273288,0.005542669931633992,0.008291572341491847,0.5038334278571815
English-Manchester,Warren,Manchester,3,18281,0.0011487336578961764,LPM,100,0.3662819320606094,0.23213217630865204,-0.023829413191081936,0.015308413234955064,0.11956025171001577
English-Manchester,Warren,Manchester,3,18281,0.0011487336578961764,Logit,100,0.3662819320606094,0.23213217630865204,-0.17145780785735434,0.037991788707282544,6.391015488600395e-06
English-Manchester,Warren,Manchester,3,18281,0.0011487336578961764,Continuous,100,0.17686851558083982,0.07097694016896158,-0.009124489296820141,0.007285039267195721,0.21038884729484197
English-Manchester,Warren,Manchester,5,18281,0.001969257699250588,LPM,100,0.45621136699305287,0.24809612687516072,-0.022386925463322428,0.01788393910891822,0.21064661248034167
English-Manchester,Warren,Manchester,5,18281,0.001969257699250588,Logit,100,0.45621136699305287,0.24809612687516072,-0.13014422311295687,0.03779734910707087,0.000574852034731941
English-Manchester,Warren,Manchester,5,18281,0.001969257699250588,Continuous,100,0.17048848531261965,0.053655311454141895,-0.004861679756938646,0.0071189841116624086,0.49465889304800237
English-Manchester,Warren,Manchester,7,18281,0.0021880641102784313,LPM,100,0.5155079043815984,0.24977316789430073,-0.026246600084911163,0.025014889090861477,0.29406808036581733
English-Manchester,Warren,Manchester,7,18281,0.0021880641102784313,Logit,100,0.5155079043815984,0.24977316789430073,-0.10153925110810441,0.03898430726919318,0.009197658706925549
English-Manchester,Warren,Manchester,7,18281,0.0021880641102784313,Continuous,100,0.1657372603874436,0.0449719717898737,-0.0012408570226154513,0.007492589708457233,0.8684629064405929
English-Manchester,Warren,Manchester,10,18281,0.003665007384716372,LPM,100,0.5724522728515945,0.24476405714486119,-0.03424490703746274,0.033780499401888785,0.3107031079116128
English-Manchester,Warren,Manchester,10,18281,0.003665007384716372,Logit,100,0.5724522728515945,0.24476405714486119,-0.06345256380217901,0.04183048657607561,0.12929254505015658
English-Manchester,Warren,Manchester,10,18281,0.003665007384716372,Continuous,100,0.1612966841277656,0.03876314208563635,0.0017770904197847168,0.008234772019359233,0.82914112860323
English-Manchester,Warren,Manchester,15,18281,0.005251353864668235,LPM,100,0.634538591980745,0.23191205322884892,-0.05886188400866253,0.04244122603317417,0.1654711970831494
English-Manchester,Warren,Manchester,15,18281,0.005251353864668235,Logit,100,0.634538591980745,0.23191205322884892,-0.06430095006768877,0.050655492568598165,0.20430640395766897
English-Manchester,Warren,Manchester,15,18281,0.005251353864668235,Continuous,100,0.15686299171475038,0.03378901074651615,0.0027040088387520035,0.00842049301080841,0.7481176435322066
English-Manchester,Warren,Manchester,20,18281,0.006892401947377058,LPM,100,0.6746895684043542,0.2194955614497098,-0.0758599310118244,0.04285257155646249,0.07668485748891496
English-Manchester,Warren,Manchester,20,18281,0.006892401947377058,Logit,100,0.6746895684043542,0.2194955614497098,-0.10134300464471786,0.061130614109628056,0.09735561990901541
English-Manchester,Warren,Manchester,20,18281,0.006892401947377058,Continuous,100,0.15395994406773503,0.031208601652055967,0.0031970022797274808,0.008707068282194334,0.7134898152707159
English-UK,Abigail,UK_short_obs,3,4296,0.0004655493482309125,LPM,94,0.33752327746741156,0.22365337547665967,0.03319137077278594,0.03458603240173466,0.33721851628724486
English-UK,Abigail,UK_short_obs,3,4296,0.0004655493482309125,Logit,94,0.33752327746741156,0.22365337547665967,0.054514235633442834,0.09222416131304667,0.5544495413339634
English-UK,Abigail,UK_short_obs,3,4296,0.0004655493482309125,Continuous,94,0.16410614525139663,0.06756555447884849,0.016607975573020135,0.021323886861776116,0.4360717744103547
English-UK,Abigail,UK_short_obs,5,4296,0.0006983240223463687,LPM,94,0.4231843575418994,0.24415619045141487,0.048967004525780566,0.03279055171369587,0.1353517046000864
English-UK,Abigail,UK_short_obs,5,4296,0.0006983240223463687,Logit,94,0.4231843575418994,0.24415619045141487,0.10497301515769115,0.09161443300000899,0.2518725041122919
English-UK,Abigail,UK_short_obs,5,4296,0.0006983240223463687,Continuous,94,0.1584729981378026,0.05251492034174249,0.014523970419929928,0.018392683987022602,0.42972624377264224
English-UK,Abigail,UK_short_obs,7,4296,0.002094972067039106,LPM,94,0.49138733705772814,0.24998401198396641,0.0424233763749632,0.04521064404291428,0.3480649297698222
English-UK,Abigail,UK_short_obs,7,4296,0.002094972067039106,Logit,94,0.49138733705772814,0.24998401198396641,0.09628781513986505,0.09339974378810766,0.30257757728709966
English-UK,Abigail,UK_short_obs,7,4296,0.002094972067039106,Continuous,94,0.1575552008512902,0.04595055574144642,0.0136358044461617,0.016433114765569974,0.406665435383866
English-UK,Abigail,UK_short_obs,10,4296,0.0023277467411545625,LPM,94,0.5491154562383612,0.24764531751657873,0.033648749909709424,0.055961833425663826,0.5476532856222213
English-UK,Abigail,UK_short_obs,10,4296,0.0023277467411545625,Logit,94,0.5491154562383612,0.24764531751657873,0.13281080469339232,0.09835140383896811,0.17689726531353744
English-UK,Abigail,UK_short_obs,10,4296,0.0023277467411545625,Continuous,94,0.15318901303538177,0.040213343543984925,0.01125776678742152,0.014924290171464752,0.45065402971237456
English-UK,Abigail,UK_short_obs,15,4296,0.004655493482309125,LPM,94,0.6161545623836127,0.2365631835554313,-0.01516127737414208,0.06375024999592208,0.8120183586693032
English-UK,Abigail,UK_short_obs,15,4296,0.004655493482309125,Logit,94,0.6161545623836127,0.2365631835554313,0.10988464088312666,0.12439579756586017,0.37704887662017583
English-UK,Abigail,UK_short_obs,15,4296,0.004655493482309125,Continuous,94,0.15198037530439765,0.03680881298567988,0.011553823576806507,0.011141635239693446,0.29973803924753784
English-UK,Abigail,UK_short_obs,20,4296,0.006750465549348231,LPM,94,0.662243947858473,0.2237289798236657,-0.04073216102654645,0.06151972640265506,0.5079076548436899
English-UK,Abigail,UK_short_obs,20,4296,0.006750465549348231,Logit,94,0.662243947858473,0.2237289798236657,-0.0028109515360666914,0.1439512331819004,0.9844206106714524
English-UK,Abigail,UK_short_obs,20,4296,0.006750465549348231,Continuous,94,0.15048415142688887,0.03487312185302483,0.0096175688539352,0.009912660532860296,0.3319314466893123
English-UK,Eleanor,UK_long_long,3,43709,0.0014413507515614633,LPM,121,0.34995081104578,0.22749044555330258,0.003027120948818917,0.024563026846613257,0.9019179051967824
English-UK,Eleanor,UK_long_long,3,43709,0.0014413507515614633,Logit,121,0.34995081104578,0.22749044555330258,-0.025958058132759424,0.03656940618193088,0.4778096216734762
English-UK,Eleanor,UK_long_long,3,43709,0.0014413507515614633,Continuous,121,0.15973064281193042,0.060654609527145686,-0.003656546876498016,0.019021994612652682,0.8475641536352942
English-UK,Eleanor,UK_long_long,5,43709,0.0024022512526024387,LPM,121,0.4436614884806333,0.2468316192775592,0.01856794817313345,0.017149765735017777,0.2789442755931474
English-UK,Eleanor,UK_long_long,5,43709,0.0024022512526024387,Logit,121,0.4436614884806333,0.2468316192775592,0.02549929399035541,0.03468742164299322,0.46226858145099226
English-UK,Eleanor,UK_long_long,5,43709,0.0024022512526024387,Continuous,121,0.154166571339236,0.04536618844566066,0.0011582208545276684,0.019738405227738134,0.953208150306487
English-UK,Eleanor,UK_long_long,7,43709,0.003454666087075888,LPM,121,0.5031686837950994,0.24999567898998762,0.024065492928999965,0.014445014038683332,0.09571204192553204
English-UK,Eleanor,UK_long_long,7,43709,0.003454666087075888,Logit,121,0.5031686837950994,0.24999567898998762,0.036705458973227495,0.03448937827557398,0.2872136479118358
English-UK,Eleanor,UK_long_long,7,43709,0.003454666087075888,Continuous,121,0.15028200577629755,0.03874579457938972,0.002656228379607597,0.020929030881519865,0.8990069019302324
